tripduration,start_station_id,start_station_name,end_station_id,end_station_name
27377,103,JFK Crossing at Harvard St. / Thorndike St.,41,Packard's Corner - Commonwealth Ave at Brighton Ave
27217,150,State Street at Channel Center,40,Lewis Wharf at Atlantic Ave
27214,145,Rindge Avenue - O'Neill Library,40,Lewis Wharf at Atlantic Ave
27051,186,Congress St at Northern Ave,5,Northeastern University - North Parking Lot
27044,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,89,Harvard Law School at Mass Ave / Jarvis St
27007,33,Kenmore Square,81,Boylston St at Washington St
26995,180,Mt Auburn,180,Mt Auburn
26985,44,Congress St at North St,186,Congress St at Northern Ave
26780,81,Boylston St at Washington St,45,Yawkey Way at Boylston St.
26516,54,Tremont St at West St,152,Ink Block - Harrison Ave at Herald St
26467,125,Hyde Square - Barbara St at Centre St,33,Kenmore Square
26045,134,Boylston St at Dartmouth St,22,South Station - 700 Atlantic Ave
25970,40,Lewis Wharf at Atlantic Ave,35,Arch St at Franklin St
25718,111,Packard Ave / Powderhouse Blvd,102,Powder House Circle - Nathan Tufts Park
25505,20,Aquarium T Stop - 200 Atlantic Ave,20,Aquarium T Stop - 200 Atlantic Ave
25499,33,Kenmore Square,45,Yawkey Way at Boylston St.
25499,20,Aquarium T Stop - 200 Atlantic Ave,20,Aquarium T Stop - 200 Atlantic Ave
25394,35,Arch St at Franklin St,22,South Station - 700 Atlantic Ave
25310,110,Harvard University Gund Hall at Quincy St / Kirkland S,41,Packard's Corner - Commonwealth Ave at Brighton Ave
25195,20,Aquarium T Stop - 200 Atlantic Ave,40,Lewis Wharf at Atlantic Ave
25009,59,Chinatown Gate Plaza,59,Chinatown Gate Plaza
24898,20,Aquarium T Stop - 200 Atlantic Ave,47,Cross St at Hanover St
24779,22,South Station - 700 Atlantic Ave,22,South Station - 700 Atlantic Ave
24778,22,South Station - 700 Atlantic Ave,22,South Station - 700 Atlantic Ave
24650,59,Chinatown Gate Plaza,59,Chinatown Gate Plaza
24512,23,Boston City Hall - 28 State St,151,Surface Rd at India St
24318,146,Murphy Skating Rink - 1880 Day Blvd,33,Kenmore Square
24285,49,Stuart St at Charles St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
24253,151,Surface Rd at India St,102,Powder House Circle - Nathan Tufts Park
24242,151,Surface Rd at India St,102,Powder House Circle - Nathan Tufts Park
24195,24,Seaport Square - Seaport Blvd at Northern Ave,122,Burlington Ave at Brookline Ave
24185,45,Yawkey Way at Boylston St.,45,Yawkey Way at Boylston St.
24179,24,Seaport Square - Seaport Blvd at Northern Ave,122,Burlington Ave at Brookline Ave
24166,161,W Broadway at D St,113,Andrew T Stop - Dorchester Ave at Dexter St
24050,120,Charles st and Beacon St,195,Brian P. Murphy Staircase at Child Street
24022,175,Brighton Center - Washington St at Cambridge St,175,Brighton Center - Washington St at Cambridge St
24001,175,Brighton Center - Washington St at Cambridge St,175,Brighton Center - Washington St at Cambridge St
23986,39,Washington St at Rutland St,26,Washington St at Waltham St
23938,29,Innovation Lab - 125 Western Ave at Batten Way,149,175 N Harvard St
23919,16,Back Bay T Stop - Dartmouth St at Stuart St,90,Lechmere Station at Cambridge St / First St
23675,180,Mt Auburn,47,Cross St at Hanover St
23651,151,Surface Rd at India St,121,W Broadway at Dorchester St
23369,9,Commonwealth Ave at Buick St,122,Burlington Ave at Brookline Ave
23349,190,Nashua Street at Red Auerbach Way,61,Boylston St at Fairfield St
23322,119,South Boston Library - 646 E Broadway,119,South Boston Library - 646 E Broadway
23122,133,Green Street T Stop - Green St at Amory St,44,Congress St at North St
23080,70,Harvard Kennedy School at Bennett St / Eliot St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
23057,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,6,Cambridge St at Joy St
22879,68,Central Square at Mass Ave / Essex St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
22783,74,Harvard Square at Mass Ave/ Dunster,58,Beacon St at Arlington St
22579,146,Murphy Skating Rink - 1880 Day Blvd,22,South Station - 700 Atlantic Ave
22324,103,JFK Crossing at Harvard St. / Thorndike St.,91,One Kendall Square at Hampshire St / Portland St
22316,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
22258,60,Charles Circle - Charles St at Cambridge St,74,Harvard Square at Mass Ave/ Dunster
22258,7,Fan Pier,95,Cambridge St - at Columbia St / Webster Ave
22227,58,Beacon St at Arlington St,53,Beacon St at Massachusetts Ave
22182,58,Beacon St at Arlington St,53,Beacon St at Massachusetts Ave
21748,73,Harvard Square at Brattle St / Eliot St,68,Central Square at Mass Ave / Essex St
21665,159,S Huntington Ave at Heath St,59,Chinatown Gate Plaza
21584,44,Congress St at North St,44,Congress St at North St
21563,177,University Park,107,Ames St at Main St
21543,67,MIT at Mass Ave / Amherst St,134,Boylston St at Dartmouth St
21504,174,Washington St at Brock St,174,Washington St at Brock St
21497,174,Washington St at Brock St,174,Washington St at Brock St
21333,22,South Station - 700 Atlantic Ave,22,South Station - 700 Atlantic Ave
21237,74,Harvard Square at Mass Ave/ Dunster,68,Central Square at Mass Ave / Essex St
21135,190,Nashua Street at Red Auerbach Way,190,Nashua Street at Red Auerbach Way
21103,190,Nashua Street at Red Auerbach Way,190,Nashua Street at Red Auerbach Way
21078,20,Aquarium T Stop - 200 Atlantic Ave,29,Innovation Lab - 125 Western Ave at Batten Way
20853,121,W Broadway at Dorchester St,121,W Broadway at Dorchester St
20851,150,State Street at Channel Center,67,MIT at Mass Ave / Amherst St
20818,190,Nashua Street at Red Auerbach Way,13,Boston Medical Center - E Concord St at Harrison Ave
20739,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
20732,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
20676,161,W Broadway at D St,6,Cambridge St at Joy St
20625,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
20577,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
20546,68,Central Square at Mass Ave / Essex St,102,Powder House Circle - Nathan Tufts Park
20439,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
20405,31,Seaport Hotel - Congress St at Seaport Ln,64,Congress St at Sleeper St
20249,60,Charles Circle - Charles St at Cambridge St,29,Innovation Lab - 125 Western Ave at Batten Way
20211,124,Curtis Hall - South St at Centre St,125,Hyde Square - Barbara St at Centre St
20207,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,149,175 N Harvard St
20185,183,Alewife MBTA at Steel Place,60,Charles Circle - Charles St at Cambridge St
20148,100,Davis Square,118,Linear Park - Mass. Ave. at Cameron Ave. 
20136,100,Davis Square,118,Linear Park - Mass. Ave. at Cameron Ave. 
20073,36,Copley Square - Dartmouth St at Boylston St,121,W Broadway at Dorchester St
20051,13,Boston Medical Center - E Concord St at Harrison Ave,64,Congress St at Sleeper St
20036,186,Congress St at Northern Ave,186,Congress St at Northern Ave
19739,39,Washington St at Rutland St,110,Harvard University Gund Hall at Quincy St / Kirkland S
19719,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
19662,96,Cambridge Main Library at Broadway / Trowbridge St,96,Cambridge Main Library at Broadway / Trowbridge St
19636,190,Nashua Street at Red Auerbach Way,1,18 Dorrance Warehouse
19618,81,Boylston St at Washington St,163,The Lawn on D
19605,61,Boylston St at Fairfield St,58,Beacon St at Arlington St
19576,161,W Broadway at D St,161,W Broadway at D St
19532,161,W Broadway at D St,161,W Broadway at D St
19498,42,Boylston St at Arlington St,32,Landmark Center - Brookline Ave at Park Dr
19498,24,Seaport Square - Seaport Blvd at Northern Ave,47,Cross St at Hanover St
19479,24,Seaport Square - Seaport Blvd at Northern Ave,47,Cross St at Hanover St
19404,189,Kendall T,179,MIT Vassar St
19385,161,W Broadway at D St,161,W Broadway at D St
19347,42,Boylston St at Arlington St,45,Yawkey Way at Boylston St.
19332,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
19309,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
19277,183,Alewife MBTA at Steel Place,183,Alewife MBTA at Steel Place
19245,43,Rowes Wharf at Atlantic Ave,47,Cross St at Hanover St
19243,9,Commonwealth Ave at Buick St,95,Cambridge St - at Columbia St / Webster Ave
19204,21,Prudential Center - Belvedere St,21,Prudential Center - Belvedere St
19174,43,Rowes Wharf at Atlantic Ave,47,Cross St at Hanover St
19144,105,Lower Cambridgeport at Magazine St/Riverside Rd,105,Lower Cambridgeport at Magazine St/Riverside Rd
19089,43,Rowes Wharf at Atlantic Ave,151,Surface Rd at India St
18777,53,Beacon St at Massachusetts Ave,53,Beacon St at Massachusetts Ave
18755,90,Lechmere Station at Cambridge St / First St,68,Central Square at Mass Ave / Essex St
18689,33,Kenmore Square,11,Longwood Ave at Binney St
18556,20,Aquarium T Stop - 200 Atlantic Ave,40,Lewis Wharf at Atlantic Ave
18538,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,5,Northeastern University - North Parking Lot
18529,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,43,Rowes Wharf at Atlantic Ave
18525,107,Ames St at Main St,96,Cambridge Main Library at Broadway / Trowbridge St
18501,66,Allston Green District - Griggs St at Commonwealth Ave,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave
18405,10,B.U. Central - 725 Comm. Ave.,90,Lechmere Station at Cambridge St / First St
18398,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,21,Prudential Center - Belvedere St
18393,25,South End Library - Tremont St at W Newton St,39,Washington St at Rutland St
18388,10,B.U. Central - 725 Comm. Ave.,90,Lechmere Station at Cambridge St / First St
18376,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,21,Prudential Center - Belvedere St
18364,50,Boylston St at Berkeley St,64,Congress St at Sleeper St
18362,142,Alewife Station at Russell Field,142,Alewife Station at Russell Field
18341,24,Seaport Square - Seaport Blvd at Northern Ave,40,Lewis Wharf at Atlantic Ave
18311,8,Union Square - Brighton Ave at Cambridge St,44,Congress St at North St
18245,59,Chinatown Gate Plaza,20,Aquarium T Stop - 200 Atlantic Ave
18148,25,South End Library - Tremont St at W Newton St,25,South End Library - Tremont St at W Newton St
18109,66,Allston Green District - Griggs St at Commonwealth Ave,66,Allston Green District - Griggs St at Commonwealth Ave
18087,24,Seaport Square - Seaport Blvd at Northern Ave,55,Boylston St at Massachusetts Ave
18001,55,Boylston St at Massachusetts Ave,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
17997,74,Harvard Square at Mass Ave/ Dunster,21,Prudential Center - Belvedere St
17947,33,Kenmore Square,33,Kenmore Square
17865,179,MIT Vassar St,179,MIT Vassar St
17804,135,ID Building East,36,Copley Square - Dartmouth St at Boylston St
17801,24,Seaport Square - Seaport Blvd at Northern Ave,55,Boylston St at Massachusetts Ave
17713,47,Cross St at Hanover St,47,Cross St at Hanover St
17697,10,B.U. Central - 725 Comm. Ave.,90,Lechmere Station at Cambridge St / First St
17629,64,Congress St at Sleeper St,20,Aquarium T Stop - 200 Atlantic Ave
17602,73,Harvard Square at Brattle St / Eliot St,21,Prudential Center - Belvedere St
17547,48,Post Office Square - Pearl St at Milk St,134,Boylston St at Dartmouth St
17487,163,The Lawn on D,47,Cross St at Hanover St
17439,22,South Station - 700 Atlantic Ave,16,Back Bay T Stop - Dartmouth St at Stuart St
17360,78,Union Square - Somerville,78,Union Square - Somerville
17337,37,New Balance - 20 Guest St,22,South Station - 700 Atlantic Ave
17325,50,Boylston St at Berkeley St,50,Boylston St at Berkeley St
17313,100,Davis Square,1,18 Dorrance Warehouse
17257,19,Park Dr at Buswell St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
17256,182,Museum of Science,192,Purchase St at Pearl St
17240,182,Museum of Science,192,Purchase St at Pearl St
17155,163,The Lawn on D,64,Congress St at Sleeper St
17131,64,Congress St at Sleeper St,20,Aquarium T Stop - 200 Atlantic Ave
17123,73,Harvard Square at Brattle St / Eliot St,110,Harvard University Gund Hall at Quincy St / Kirkland S
17062,43,Rowes Wharf at Atlantic Ave,22,South Station - 700 Atlantic Ave
17054,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
17052,74,Harvard Square at Mass Ave/ Dunster,139,Dana Park
17036,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
17034,74,Harvard Square at Mass Ave/ Dunster,139,Dana Park
17019,98,Warren St at Chelsea St,169,Edwards Playground - Main St at Eden St
17002,141,Kendall Street,52,Newbury St at Hereford St
16992,142,Alewife Station at Russell Field,142,Alewife Station at Russell Field
16982,141,Kendall Street,52,Newbury St at Hereford St
16930,26,Washington St at Waltham St,59,Chinatown Gate Plaza
16910,63,Dorchester Ave at Gillette Park,121,W Broadway at Dorchester St
16907,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,98,Warren St at Chelsea St
16899,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,151,Surface Rd at India St
16854,196,Roxbury YMCA - Warren St at MLK Blvd,196,Roxbury YMCA - Warren St at MLK Blvd
16829,10,B.U. Central - 725 Comm. Ave.,122,Burlington Ave at Brookline Ave
16785,47,Cross St at Hanover St,47,Cross St at Hanover St
16656,125,Hyde Square - Barbara St at Centre St,52,Newbury St at Hereford St
16634,75,Lafayette Square at Mass Ave / Main St / Columbia St,60,Charles Circle - Charles St at Cambridge St
16614,24,Seaport Square - Seaport Blvd at Northern Ave,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
16608,75,Lafayette Square at Mass Ave / Main St / Columbia St,60,Charles Circle - Charles St at Cambridge St
16596,17,Soldiers Field Park - 111 Western Ave,90,Lechmere Station at Cambridge St / First St
16521,141,Kendall Street,190,Nashua Street at Red Auerbach Way
16500,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
16466,70,Harvard Kennedy School at Bennett St / Eliot St,90,Lechmere Station at Cambridge St / First St
16358,146,Murphy Skating Rink - 1880 Day Blvd,31,Seaport Hotel - Congress St at Seaport Ln
16332,178,MIT Pacific St at Purrington St,95,Cambridge St - at Columbia St / Webster Ave
16323,44,Congress St at North St,6,Cambridge St at Joy St
16319,44,Congress St at North St,6,Cambridge St at Joy St
16280,190,Nashua Street at Red Auerbach Way,44,Congress St at North St
16238,42,Boylston St at Arlington St,42,Boylston St at Arlington St
16134,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,44,Congress St at North St
16082,217,Orient Heights T Stop - Bennington St at Saratoga St,217,Orient Heights T Stop - Bennington St at Saratoga St
16075,142,Alewife Station at Russell Field,183,Alewife MBTA at Steel Place
16050,142,Alewife Station at Russell Field,183,Alewife MBTA at Steel Place
16027,177,University Park,196,Roxbury YMCA - Warren St at MLK Blvd
16021,11,Longwood Ave at Binney St,11,Longwood Ave at Binney St
16018,74,Harvard Square at Mass Ave/ Dunster,110,Harvard University Gund Hall at Quincy St / Kirkland S
16006,98,Warren St at Chelsea St,98,Warren St at Chelsea St
15991,24,Seaport Square - Seaport Blvd at Northern Ave,55,Boylston St at Massachusetts Ave
15986,31,Seaport Hotel - Congress St at Seaport Ln,31,Seaport Hotel - Congress St at Seaport Ln
15960,31,Seaport Hotel - Congress St at Seaport Ln,31,Seaport Hotel - Congress St at Seaport Ln
15869,53,Beacon St at Massachusetts Ave,47,Cross St at Hanover St
15754,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,58,Beacon St at Arlington St
15739,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,58,Beacon St at Arlington St
15727,42,Boylston St at Arlington St,43,Rowes Wharf at Atlantic Ave
15725,6,Cambridge St at Joy St,55,Boylston St at Massachusetts Ave
15716,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
15702,42,Boylston St at Arlington St,43,Rowes Wharf at Atlantic Ave
15644,74,Harvard Square at Mass Ave/ Dunster,58,Beacon St at Arlington St
15606,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
15589,41,Packard's Corner - Commonwealth Ave at Brighton Ave,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
15567,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
15503,142,Alewife Station at Russell Field,183,Alewife MBTA at Steel Place
15492,151,Surface Rd at India St,52,Newbury St at Hereford St
